t,V,N,m,h
0.0,0.0,0.3176769140606974,0.05293248525724958,0.5961207535084603
0.1,9.69446590867969,0.3192018314085627,0.06520783163333604,0.5937504272968834
0.2,18.970722672796168,0.32424824503534944,0.10246971812491827,0.5847752259482124
0.3,28.641113249492694,0.3335596596950178,0.16980189198973342,0.5655462150006548
0.4,41.49383958281068,0.3485580376495336,0.2783762435286514,0.5326717326778321
0.5,64.39658088228852,0.3733413722010588,0.45261073343933184,0.48793242785296836
0.6,96.94371488797755,0.4145792445488658,0.6860747790318511,0.44197725497563484
0.7,109.74397471185864,0.4664838679745308,0.859045480707924,0.39996024932022645
0.8,109.00138404110132,0.5156311160908306,0.9390331617833855,0.36192862858295966
0.9,106.32386564678805,0.5590669384079324,0.9726851813468588,0.3275204171729879
1.0,102.85961427000757,0.5970220770558086,0.9868647639814864,0.29639435703476547
1.1,98.7759404894555,0.629945265426728,0.9928073769515623,0.26824227815370366
1.2,94.23378732653228,0.6583148854003987,0.9951250399252107,0.2427871215892274
1.3,89.3917833634903,0.6826111961606004,0.9956974353747331,0.21978076815494962
1.4,84.38908214554813,0.7032950586313632,0.9952591986291667,0.19900227971161424
1.5,79.33735094076164,0.7207927887946215,0.994043508818283,0.18025653876289013
1.6,74.31976763061026,0.7354876963944256,0.9920415223718084,0.1633732220886651
1.7,69.39393862524042,0.7477171633404134,0.9891045074250573,0.14820599843678262
1.8,64.59649365466798,0.7577735838244014,0.9849805415295535,0.13463177514369723
1.9,59.947956213532684,0.765907633674572,0.9793235120760687,0.12254972681043458
2.0,55.45706273823455,0.7723326993342541,0.9716907086389386,0.11187972852096828
2.1,51.12399220167117,0.7772296373600593,0.9615368896913774,0.1025597406914365
2.2,46.94206464327293,0.7807512638184086,0.9482091048614477,0.09454178929652443
2.3,42.89756497911592,0.7830260889618553,0.9309438528225031,0.08778664997122909
2.4,38.96763459319792,0.7841608859243708,0.908864440262899,0.08225823809807925
2.5,35.11677566072178,0.7842418226196204,0.8809718289488754,0.07791963461184354
2.6,31.29335850002791,0.7833341961455336,0.846120150997551,0.07473277979264716
2.7,27.428530372644726,0.7814813458964924,0.8029759016337993,0.07266258460121312
2.8,23.441704030978094,0.7787041580501608,0.7499907001642923,0.07168417729905535
2.9,19.260771733183343,0.7750039472878255,0.6854953277324745,0.07179057238968992
3.0,14.870812449291122,0.7703735659160224,0.6081778051211584,0.07299732834147835
3.1,10.399805370731714,0.7648227673681818,0.5183762375006338,0.07533767970656341
3.2,6.197328267649009,0.7584178048898362,0.42027102035089076,0.07883233026677383
