t,V,N,m,h
0.0,0.0,0.3176769140606974,0.05293248525724958,0.5961207535084603
0.1,1.171131533360128,0.3025233176891032,0.06372769589055369,0.625410362733986
0.2,2.2006721914251637,0.31161735108954663,0.04515924436304359,0.6306268301422369
0.3,3.0996520911031813,0.3217783719409001,0.07156883941786871,0.628275204198238
0.4,4.180235096535793,0.3087737166672542,0.09341372905221701,0.6138422723216508
0.5,6.009695635114515,0.3107930413104528,0.12457509088591541,0.5987407084597214
0.6,7.6913049025928455,0.3212570990092228,0.10662156123113979,0.5876153177382807
0.7,8.92914068709369,0.32531070038497917,0.10955738359583254,0.5982049927094648
0.8,10.0872767634922,0.3167623451720866,0.10531497387021592,0.6042361687963292
0.9,11.25256510543439,0.3217986419344853,0.125075438976949,0.5769031066411178
1.0,13.225431200279887,0.31790961312339844,0.1294290661354394,0.582283477436175
1.1,14.353617595468457,0.35967399613284623,0.1569240613011179,0.5621916728425165
1.2,16.176383054803104,0.359586569894955,0.1603298230581341,0.5688097538782664
1.3,19.161730782929467,0.3481488028574336,0.199750615305795,0.5771773892891118
1.4,24.235912559271338,0.3359141544856931,0.21419777190978065,0.527403311662922
1.5,29.136368755597104,0.34431253465596207,0.25590010682544373,0.5073204164784054
1.6,38.754722875080105,0.35151784876552716,0.326132385828584,0.48090328688278494
1.7,57.70093934148012,0.3865903648668608,0.48363662395344786,0.43596493156658045
1.8,88.53749794914266,0.4182563609433383,0.6795630076772716,0.4004116200737834
1.9,104.75079065721465,0.45648155742239294,0.8333730570594036,0.3739956071171874
2.0,106.50158899742617,0.5083544232181579,0.9314983751874063,0.3473827172420646
2.1,103.36008796408309,0.5678967126314225,0.9679831202655481,0.3338666814407462
2.2,101.28966867457363,0.5884977786629543,0.998272682858092,0.3000827160177055
2.3,98.41864507713757,0.6057038494230675,1.000500152910466,0.2708257745290105
2.4,96.92120690221913,0.6264938420189375,1.017475894172052,0.2669657290343438
2.5,91.88702688272464,0.6717594266554329,1.0224359806213759,0.24747917051938556
2.6,87.11148886912233,0.7037169407472346,1.0050107805246442,0.2440150106660633
2.7,80.05872398191904,0.7412206825407394,0.9820348177671743,0.23355284138643972
2.8,72.89081652779234,0.7853998005576117,0.9944267355277865,0.21397615048345106
2.9,63.04333987277995,0.7870882190056666,0.9667647572011704,0.17092431625112026
3.0,59.91467983058387,0.792256679268307,0.9598220723000264,0.1667586975393611
