t,m1,p1,m2,p2,m3,p3
93.8,0.06956550771797501,4.916243857713012,8.595912417782527,3.1952046059404826,48.50659386990505,84.19363922897102
93.9,0.06984053807587726,4.820275490628783,8.929482102644156,3.305602383347142,46.34634188664711,83.46594302328421
94.0,0.07016035112632595,4.726213638496876,9.276022063888634,3.4204446883421857,44.24387951819344,82.71018270115687
94.1,0.07052522355473219,4.634021434365911,9.63596327100393,3.5398916787281363,42.20126382214937,81.92802190522065
94.2,0.07093580981677504,4.543662699701058,10.009666317062907,3.6641268689367505,40.220048935617264,81.12118002547369
94.3,0.07139314213840132,4.455101944384071,10.397421418723223,3.79335713002898,38.30128607519706,80.29143219928085
94.4,0.07189863051582618,4.368304366713192,10.799448416227703,3.9278126896950933,36.44552353698443,79.44060931137287
94.5,0.0724540627155323,4.283235853403276,11.215896773403804,4.0677471322545085,34.65280669657311,78.57059799384753
94.6,0.07306160427427077,4.19986297958566,11.64684557766422,4.213437398655975,32.92267800905255,77.6833406261684
94.7,0.07372364503984556,4.118152936918147,12.092428364538005,4.365154616869601,31.25445562789379,76.78062694617003
94.8,0.07443991900355813,4.0380739905698375,12.553496581263662,4.523018406757049,29.64845659628568,75.86377134871874
94.9,0.07520932371815034,3.9595952446779976,13.031073829167521,4.687119878401114,28.10508649404392,74.9340570801348
95.0,0.07603136807617483,3.8826863297846095,13.52607347629541,4.857582864008009,26.624402353963834,73.99277894007764
95.1,0.07690617234021477,3.8073174028274304,14.039298653828528,5.0345639186318945,25.206112657925374,73.04124327755237
95.2,0.07783446814288356,3.733459147140018,14.57144225608327,5.218252320174823,23.84957733689379,72.08076799091026
95.3,0.0788175984868244,3.66108277245177,15.123086940510953,5.408870069386645,22.55380777092022,71.11268252784916
95.4,0.07985751774471125,3.590160014887844,15.694705127698422,5.606671889865205,21.317466789140298,70.13832788541248
95.5,0.08095679165924774,3.52066313696924,16.28665900136739,5.811945228056127,20.13886866977566,69.15905660999024
95.6,0.08211859734316808,3.4525649276127335,16.899200508374967,6.025010253252995,19.01597914013269,68.17623279731829
95.7,0.0833467232792367,3.385838702130909,17.53247135871343,6.246219857597275,17.94641537660313,67.19123209247861
95.8,0.08464556932024773,3.32045830223218,18.186503025509975,6.475959656078224,16.92744600466443,66.2054416898997
95.9,0.08601899836398318,3.256398251309908,18.86135153929388,6.714614306445651,15.956714101216036,65.22007470850868
96.0,0.08746686675079349,3.1936341456667847,19.557979447636875,6.962368962600664,15.033659968760583,64.23579537384
96.1,0.08898908567522743,3.1321420664085626,20.277668283373824,7.219349156327161,14.157264522464864,63.25332402965568
96.2,0.09058628716776476,3.0718985256142863,21.021540009762575,7.485721018362971,13.326335984934829,62.27338369139385
96.3,0.09225979842949007,3.0128804704426133,21.790554534989468,7.761691638101033,12.539535443920373,61.29669370465855
96.4,0.09401164183209426,2.955065283131754,22.58550971217005,8.047509063589656,11.795376852314536,60.323969745218676
96.5,0.09584453491787286,2.8984307809995364,23.407041339348268,8.343462301532215,11.092227028154383,59.3559238190091
96.6,0.09776189039972732,2.8429552164433556,24.255623159497087,8.649881317287404,10.428305654620281,58.393264262129804
96.7,0.09976781616116501,2.7886172769401845,25.131566860518475,8.96713703486919,9.801685280036176,57.43669574084605
96.8,0.10186711525629734,2.7353960850466175,26.03502207524256,9.29564133694655,9.210291317869945,56.486919251589185
96.9,0.10406528590984288,2.683271198398794,26.965976381429023,9.63584706484394,8.651902046732653,55.544632120955214
97.0,0.1063685215171241,2.632222609712476,27.92425530176567,9.988248018540794,8.124148610379326,54.610528005706286
97.1,0.108781405692293,2.582231088457938,28.90979419851599,10.353307930865597,7.625232514732415,53.68512851540732
97.2,0.11130473055504538,2.5332782380331516,29.923701529765413,10.731217821220545,7.154562118679995,52.76862439517336
97.3,0.11394095700717197,2.485345754357585,30.967284126536658,11.122129617330348,6.711116441938543,51.86127894719378
97.4,0.11669316485128904,2.438415745463655,32.0416218272242,11.526240551885932,6.293820542346258,50.963352980788365
97.5,0.11956503464767937,2.3924707348674072,33.14756741328304,11.94379307578026,5.901551332778594,50.07510349097671
97.6,0.12256084771429514,2.347493661568468,34.285746609229896,12.375074858108762,5.5331375811478285,49.1967836584773
97.7,0.12568548612675648,2.3034678800500696,35.45655808264255,12.820418786169125,5.187359910403272,48.328642849707954
97.8,0.12894443271835063,2.2603771602790594,36.660173444159604,13.280202965461156,4.8629507985313785,47.47092661678611
97.9,0.13234377108003453,2.218205687705867,37.896537247481405,13.754850719687173,4.55859457855543,46.623876697528026
98.0,0.13589018556043128,2.1769380632645454,39.165366989368785,14.244830590751508,4.272927438535886,45.78773101544974
98.1,0.13959096126583379,2.136559303372732,40.46615310964433,14.750656338760985,4.004537421570087,44.9627236797662
98.2,0.14345387359492848,2.0970548596821303,41.79816780779919,15.272884350601823,3.751979687843617,44.14908149775054
98.3,0.14748305983944585,2.058411164942384,43.16129702965979,15.811897178439644,3.514479376212314,43.34686034375009
98.4,0.1516834364990383,2.020614511217454,44.55652965763202,16.367799866133684,3.291550248985867,42.55603145584531
98.5,0.1560618268447414,1.983651291485211,45.984674156218766,16.94072109734729,3.0825337966227386,41.776599603182056
98.6,0.1606253701868933,1.9475083709988312,47.446254828925554,17.530829869398396,2.886759132269827,41.00856849339227
98.7,0.16538152187513327,1.912173087286808,48.941511818260004,18.13833549325931,2.703542991762568,40.251940772594196
98.8,0.17033805329839927,1.8776332501529691,50.470401105731106,18.76348759355642,2.532189733625007,39.50671802539284
98.9,0.17550305188493287,1.8438771416764423,52.03259451185077,19.40657610857082,2.3719913390696186,38.77290077487912
99.0,0.18088492110227414,1.8108935162116906,53.627479696132184,20.067931290237656,2.2222274119975,38.050488482630705
99.1,0.1864923804572653,1.778671600388486,55.25416015709102,20.747923704146594,2.0821651789982187,37.33947954871142
99.2,0.1923344654960506,1.7472010931119148,56.91145523224532,21.446964229541784,1.9510594893498674,36.63987131167134
99.3,0.1984205278040718,1.7164721655624,58.59790009811419,22.165504059321336,1.828152815019135,35.95166004854733
99.4,0.2047589148629318,1.6864756756159855,60.312016244821855,22.903964696529478,1.712778424668713,35.27481706110778
99.5,0.21135699858165477,1.6572026627914884,62.053677449522304,23.66237352674304,1.6046836694300495,34.60921262341911
99.6,0.21822777863364495,1.6286432648620066,63.82283477809406,24.44068196672133,1.5035311161856932,33.954734167917046
99.7,0.22538446381376132,1.6007881574568863,65.61912491949536,25.238871314862728,1.4089648152551475,33.31127389144574
99.8,0.2328401007135685,1.5736286339010255,67.44189344470821,26.056946984258662,1.3206267684947235,32.67872502030734
99.9,0.24060757372134428,1.5471566052148429,69.29019480674025,26.894938502694437,1.2381569292974486,32.05698181026138
100.0,0.24869960502207114,1.5213646001143113,71.16279234062257,27.752899512648288,1.1611932025931668,31.44593954652545
100.1,0.25712875459744367,1.4962457650109307,73.05815826341173,28.63090777129221,1.0893714448484553,30.845494543774613
100.2,0.26590742022586533,1.471793864011739,74.97447367418872,29.529065150491604,1.0223254640666612,30.255544146141666
100.3,0.2750478374824452,1.4480032789193225,76.90962855405839,30.447497636804915,0.9596870197879298,29.67598672721736
100.4,0.2845620797390069,1.4248690092317904,78.86122176615139,31.386355331484562,0.9010858230891333,29.106721690049806
100.5,0.29446178293863057,1.4023867276967898,80.82661656306335,32.345799955444036,0.8461572363341544,28.547647662821806
100.6,0.30475758960856175,1.38055260239456,82.80423903062686,33.32566595086623,0.7947109221537448,27.998622798579603
100.7,0.3154706789570613,1.3593606436631336,84.79277150590933,34.32557988397991,0.7465995740793622,27.459495966543116
100.8,0.3266240786193064,1.338805099021958,86.79050583076932,35.34519732671216,0.7016467835037026,26.93012480604253
100.9,0.33823993538616887,1.3188810967172682,88.7955329305677,36.38417412139865,0.6596763734456096,26.410368970666454
101.0,0.35033951520420237,1.2995846457221116,90.80574281416527,37.442166380782474,0.620512398550125,25.900090128262526
101.1,0.36294320317565426,1.2809126357363272,92.81882457392489,38.51883048801521,0.5839791450884456,25.399151960936898
101.2,0.3760705035584608,1.2628628371865542,94.83226638571057,39.61382309665647,0.5499011309579436,24.907420165054432
101.3,0.3897400397662404,1.2454339012262408,96.8433555088865,40.726801130673365,0.5181031056821792,24.424762451238973
101.4,0.40396955436830717,1.2286253597356256,98.84917828631912,41.85742178444163,0.48841005041086805,23.95104854437281
101.5,0.4187759090896582,1.2124376253217546,100.84662014437512,43.00534252274454,0.4606471779199149,23.486150183597193
101.6,0.43417508480494077,1.1968719913198722,102.83236559383661,44.170221080606964,0.43463993265524603,23.02994112230129
101.7,0.4501816294468675,1.1819306861419798,104.80375376417415,45.35151266550991,0.4102652490110801,22.582284787110154
101.8,0.4668265878844123,1.1676125529867507,106.75838550938433,46.54840585562219,0.3874601710963037,22.143032565289683
101.9,0.48414851637735673,1.1539154642932898,108.69318406926001,47.76013994799055,0.3661410200172834,21.71204330325171
102.0,0.5021840024927255,1.1408386108354593,110.60506182718451,48.98593052107593,0.3462245164060103,21.289178113115653
102.1,0.5209676651048032,1.1283825017218638,112.49092031013349,50.22496943475469,0.3276277804200789,20.87430037270809
102.2,0.5405321543951278,1.1165489643958566,114.34765018867421,51.47642483031814,0.3102683317426961,20.46727572556294
102.3,0.5609081518524817,1.105341144635544,116.17213127696463,52.739441130471945,0.29406408958268854,20.067972080921635
102.4,0.5821243702729095,1.094763506553775,117.96123253275529,54.01313903933737,0.27893337267448565,19.676259613732746
102.5,0.6042075537597004,1.0848218325981525,119.71181205738739,55.29661554244997,0.2647948992781373,19.292010764652364
102.6,0.6271824777234021,1.0755232235510233,121.42071709579433,56.58894390676065,0.2515677871792998,18.915100240043788
102.7,0.6510719488818137,1.0668760985294843,123.08478403650088,57.88917368063516,0.23917155368924195,18.545405011977685
102.8,0.6758960615687735,1.058890402805708,124.70118199482863,59.196254794500064,0.2275376682480009,18.182801392529576
102.9,0.7016957929363814,1.0515721441715942,126.26706806833961,60.50893904675458,0.21663632525317716,17.82715864959382
103.0,0.7285338809384515,1.0449232469955396,127.77840847001411,61.8260689956614,0.20643002520370138,17.478350638273856
103.1,0.7564700059137441,1.0389475140484752,129.23134604948308,63.146452206438035,0.19688051433795828,17.136253608422766
103.2,0.7855601529373297,1.0336507807505297,130.62225588429413,64.46885306680679,0.187949749446873,16.80074595047937
103.3,0.8158566118205745,1.029040915171031,131.9477452799111,65.79199278699411,0.17959989787391448,16.471708195468377
103.4,0.847407977111169,1.0251278180285008,133.20465376971524,67.11454939973201,0.17179333751508682,16.149023015000047
103.5,0.8802591480930976,1.0219234226906608,134.39005311500398,68.43515776025656,0.1644926568189386,15.832575221270552
103.6,0.9144513287866646,1.0194416951744283,135.50124730499195,69.7524095463091,0.15766065478655517,15.522251767061682
103.7,0.9500220279484841,1.0176986341459173,136.53577255681049,71.06485325813576,0.1512603409715622,15.217941745740967
103.8,0.9870050590714654,1.0167122709204401,137.49139731550727,72.3709942184869,0.14525493548012797,14.919536391261797
103.9,1.0254293974836095,1.0165029709438054,138.36617385116512,73.66928571397135,0.13960946604364724,14.62692863004404
104.0,1.065340466738452,1.0170888591557083,139.15765847141745,74.9581492468052,0.13430694645450827,14.340008876540065
104.1,1.106835940314786,1.0184773846774773,139.86150402217638,76.23614722819792,0.12933195368088157,14.058669745055164
104.2,1.1500134879215358,1.0206776178661876,140.47359236982012,77.50181951944224,0.12466734735634247,13.782806275301725
104.3,1.1949641863999356,1.0237018338199648,140.9903067699547,78.75365582606032,0.12029605117697856,13.512315370588034
104.4,1.2417725197235796,1.0275655123779879,141.4085318674146,79.99009569780499,0.11620105290138508,13.247095797818005
104.5,1.2905163789983596,1.0322873381204845,141.7256536962621,81.2095285286582,0.11236540435067006,12.987048187491503
104.6,1.341267062462525,1.0378892003687363,141.93955967978778,82.41029355683244,0.10877222140844993,12.73207503370405
104.7,1.3940892754866558,1.0443961931850774,142.0486386305102,83.59067986477018,0.10540468402085149,12.48208069414695
104.8,1.4490411305736322,1.0518366153728889,142.0517807501761,84.74892637914311,0.10224603619651346,12.236971390107437
104.9,1.506174147358708,1.060241970476609,141.94837762976022,85.88322187085376,0.0992795860065826,11.996655206468336
105.0,1.5655332526094232,1.069646966781722,141.73832224946548,86.99170495503371,0.09648870558471805,11.761042091708449
105.1,1.6271585793299366,1.0800895236697339,141.42104060604913,88.07262237221165,0.09386159097013808,11.530042408706674
105.2,1.6911758607730805,1.0915903194862537,140.99334435740363,89.12449064679997,0.09139279344612787,11.303566909287731
105.3,1.7577474735719167,1.1041637942170823,140.45218530856948,90.14579411999874,0.08907485117559873,11.081528830473655
105.4,1.8270241852357705,1.1178295203111026,139.7952879984305,91.13500307146711,0.08690030474158535,10.863842960465057
105.5,1.899145144763194,1.1326122049747336,139.02114960910666,92.09057375757442,0.08486169861894098,10.650425638133626
105.6,1.9742378826420324,1.148541690171945,138.12903996595355,93.01094841140112,0.0829515811743352,10.44119475302191
105.7,2.0524183108493985,1.1656529526242505,137.11900153756253,93.89455524273835,0.08116250466625496,10.236069745343398
105.8,2.133790722851641,1.1839861038107031,135.9918494357612,94.73980843808765,0.07948702524500521,10.03497160598262
105.9,2.218447793604408,1.2035863899679067,134.74917141561258,95.54510816066164,0.07791770295270727,9.837822876494945
106.0,2.3064705795525695,1.2245041920900002,133.3933278754162,96.30884055038325,0.07644710172330059,9.644547649106807
106.1,2.39792851863031,1.246795025928678,131.92745185670657,97.02937772388655,0.07506778938254119,9.455071566715473
106.2,2.492877019164738,1.2705201453417965,130.35527521224287,97.70510782619716,0.07377253890350748,9.269321744314379
106.3,2.5913977951824942,1.2957384144230955,128.6777461641319,98.33495643094308,0.07255807124452507,9.087225543339716
106.4,2.6937353447999266,1.322474940546651,126.89557942417053,98.91790704342918,0.07142187208876141,8.908711965466917
106.5,2.8001447421672334,1.3507558632374883,125.01071300609067,99.45291449925546,0.07036081279022384,8.733711584713179
106.6,2.9108607077154374,1.3806155969225962,123.02581147157615,99.93901134563968,0.06937177057820101,8.562156229664492
106.7,3.026097608156341,1.4120968309309143,120.9442659302636,100.37530784141718,0.0684516285572634,8.393978983475717
106.8,3.1460494564824684,1.445250529493319,118.77019403974344,100.76099195704069,0.06759727570726375,8.22911418387067
106.9,3.2708899119671977,1.4801359317426566,116.50844000555757,101.09532937458067,0.066805606883336,8.06749742314193
107.0,3.4007722801646167,1.5168205517137063,114.16457458120195,101.377663487725,0.06607352281589644,7.909065548151037
107.1,3.535829512909633,1.5553801783432102,111.74489506812449,101.60741540177924,0.06539793011064282,7.753756660328343
107.2,3.676174208317943,1.5958988754698638,109.2564253157258,101.7840839336665,0.06477574124855467,7.6015101156730704
107.3,3.821898610785962,1.6384689818342968,106.7069157213603,101.90724561192737,0.06420387458589366,7.452266524753368
107.4,3.9730692892042083,1.6831924320929181,104.10438613467488,101.97660646635558,0.06367947021025837,7.305967661896393
107.5,4.1298259616692485,1.7301599038784439,101.45300807395846,101.99247200734617,0.06320193952992904,7.162555733496128
107.6,4.292570459380404,1.7794076714497251,98.7587902434197,101.95509064114282,0.06277024573633551,7.021974521900208
107.7,4.461705622777193,1.8309768496179804,96.02861055370659,101.864742036416,0.06238305804424164,6.884168987437334
107.8,4.637599040732492,1.8849217730570391,93.26937515963783,101.72183085495371,0.06203912239431763,6.749085082230712
107.9,4.82058305055271,1.9413099963033928,90.48801846020011,101.52688675166127,0.06173726145313961,6.61666975019791
108.0,5.010954737977591,2.000222293756134,87.69150309855122,101.28056437456154,0.061476374613190055,6.486870927051016
108.1,5.208975937180394,2.0617526596770124,84.88681996201731,100.98364336479476,0.061255437992857466,6.3596375402965055
108.2,5.414873230767792,2.126008308190407,82.08098818209426,100.63702835661863,0.06107350443643652,6.2349195092353025
108.3,5.62883794977985,2.1931096732833115,79.28105513444828,100.2417489774083,0.06092970351412812,6.112667744962814
