t,V,N,m,h
0.0,0.0,0.3176769140606974,0.05293248525724958,0.5961207535084603
0.1,1.1017774805112295,0.32242968810603045,0.07150898953525393,0.579612633500473
0.2,2.0709203086082364,0.335722916433927,0.07209588840551892,0.5773089902702544
0.3,2.978511689138411,0.32019606434334685,0.07532174023101286,0.5545506379863628
0.4,3.963045144308921,0.3367210173725445,0.07160327205820348,0.5368873674970664
0.5,4.833138836124962,0.34392448133296083,0.09364404158851064,0.5174018406707075
0.6,5.849835704376051,0.365614549658937,0.12180763551270733,0.5473223317542215
0.7,7.276927888653551,0.37368950282544083,0.13537087170274578,0.5333584662918494
0.8,8.11375293968703,0.3905097174468031,0.12429198141456126,0.5295759648759043
0.9,8.583186260439565,0.39720111890004706,0.12345716110420203,0.5194523024879921
1.0,8.683513288220533,0.4103960614860622,0.10776058664465418,0.4999738842793527
1.1,8.092131977994013,0.43840053672425383,0.09724185603440444,0.48668209813428287
1.2,7.0815677969559125,0.42968049361070587,0.09504940615517533,0.4586867891974503
1.3,6.253297288879404,0.4449255539870521,0.08967379788898953,0.44278529375787684
1.4,5.32134612020098,0.4436999910810429,0.09277213513196048,0.4432986536450102
1.5,4.839305103876662,0.44034050896374966,0.11476103236380361,0.45734625993502503
1.6,4.390337475362183,0.43091128760298175,0.10178375568895383,0.45813162915044514
1.7,4.174130948281103,0.4235530908056634,0.10490427144858878,0.4702243254162212
1.8,3.8444275418289244,0.4331603961255424,0.08234769537755875,0.45790692727066357
1.9,3.6777862433410338,0.4083256643086581,0.0958323600324234,0.4402287713002326
2.0,4.190016670431267,0.4001143280264463,0.12720509303494665,0.46498454165677183
2.1,4.996327628258842,0.41368788743197804,0.12228857652954203,0.4625183910352664
2.2,5.3025715391580714,0.4283392544431883,0.11066876177374382,0.46770187322913553
2.3,4.861534765622146,0.4421832886855905,0.10969798098578741,0.4849685054477254
2.4,4.379119213570063,0.44786695265160337,0.10994716540921054,0.4751054908973824
2.5,4.446188400452382,0.41287581881194957,0.101293528717478,0.47400030802060006
2.6,4.619021235212707,0.3987785616537017,0.10085809686229578,0.48313491179481965
