t,V,N,m,h
8.7,-4.421947668337792,0.4635428690041139,0.029660984578318946,0.3931289927159618
8.8,-4.215499365000841,0.45987040128921286,0.030402225915616227,0.3971461221862205
8.9,-4.0078561806192665,0.45630871845679216,0.031165942914873568,0.40103744139239195
9.0,-3.79917872722781,0.45285657169698773,0.031952262820492114,0.4048042543937517
9.1,-3.589626903651648,0.4495127045490521,0.0327612797644615,0.40844786403542654
9.2,-3.379359197401851,0.4462758519803858,0.033593054231817826,0.4119695717110773
9.3,-3.1685319932150735,0.44314473961400963,0.03444761273827376,0.4153706771241801
9.4,-2.957298892337646,0.4401180831107415,0.0353249477142567,0.41865247804575834
9.5,-2.7458100449682292,0.43719458769137953,0.03622501825139245,0.4218162700940397
9.6,-2.5342115121568907,0.4343729478435697,0.037147751049974566,0.42486334647030854
9.7,-2.3226446570958696,0.431651847212349,0.03809304125136224,0.4277949976534027
9.8,-2.1112455542010053,0.4290299586684479,0.039060752603023795,0.43061251105785336
9.9,-1.900144422559123,0.4265059445087596,0.040050718890529524,0.43331717071734654
10.0,-1.6894651511303873,0.42407845675950123,0.04106275231917308,0.4359102570188522
10.1,-1.4793247928712616,0.42174613790632376,0.04209663678158858,0.43839304602031953
10.2,-1.2698331040969972,0.4195076215399387,0.04315213222281951,0.44076680907788485
10.3,-1.0610922525673432,0.41736153318575275,0.044228986580372304,0.443032812358809
10.4,-0.8531963921780606,0.41530649145756704,0.04532692891217644,0.4451923160553342
10.5,-0.6462313711497085,0.4133411092166785,0.04644567532805216,0.44724657372478455
10.6,-0.4402745233095185,0.4114639948899387,0.047584936139158665,0.4491968315100123
10.7,-0.23539444616356014,0.40967375396097777,0.04874441817480089,0.45104432721708193
10.8,-0.03165081926619281,0.40796899056706687,0.04992382785251453,0.4527902893209721
10.9,0.17090571162640933,0.40634830920121406,0.05112287647076832,0.4544359358827092
11.0,0.3722336214316388,0.40481031652226884,0.052341284906196765,0.45598247335484166
11.1,0.5723005596170592,0.40335362325844903,0.05357878845525402,0.45743109527878106
11.2,0.771083385968661,0.4019768461942044,0.05483514132211465,0.4587829808725138
11.3,0.9685681741448364,0.4006786102317001,0.05611012180722553,0.4600392935029849
11.4,1.1647502052800547,0.39945755051898446,0.05740353728661879,0.46120117904028485
11.5,1.3596339502005605,0.39831231463884426,0.05871522943014035,0.46226976408713283
11.6,1.553233050982936,0.39724156485307227,0.06004507949743571,0.4632461540781622
11.7,1.7455703088389989,0.3962439803994097,0.06139301378570324,0.4641314312405785
11.8,1.9366776873690448,0.39531825983992314,0.06275900924207352,0.4649266524066999
11.9,2.126596340473711,0.3944631234627477,0.06414309929068825,0.4656328466655645
12.0,2.3153766751763487,0.3936773157416095,0.06554537992691511,0.4662510128380467
12.1,2.5030784605798373,0.3929596078607891,0.06696601614495776,0.4667821167561081
12.2,2.689770995096786,0.39230880031684406,0.06840524878756511,0.46722708832223103
12.3,2.875533345523651,0.39172372561241986,0.06986340192051152,0.467586818319796
12.4,3.060454673000349,0.3912032510621178,0.07134089086016003,0.4678621549387366
12.5,3.2446346629229907,0.39074628173559256,0.07283823100541445,0.4680538999733079
12.6,3.4281840782572868,0.39035176356908036,0.07435604765694445,0.46816280463979626
12.7,3.6112254587701993,0.39001868668349843,0.07589508704130812,0.4681895649513164
12.8,3.793893992500014,0.3897460889554103,0.07745622880101277,0.46813481657398337
12.9,3.976338589347364,0.38953305989617065,0.0790405002766166,0.4679991290742334
13.0,4.158723192594083,0.3893787449093497,0.08064909300504083,0.46778299944333973
13.1,4.341228379512888,0.3892823500022029,0.08228338171625206,0.46748684477444463
13.2,4.52405329951683,0.389243147049711,0.08394494650088805,0.467110993930804
13.3,4.707418016706461,0.3892604797304345,0.08563559882520826,0.4666556780088245
13.4,4.891566338973075,0.38933377027564764,0.08735741219581282,0.46612101936137185
13.5,5.07676923534315,0.38946252720553964,0.08911275849256017,0.4655070188920029
13.6,5.26332896843759,0.3896463542649404,0.09090435123730022,0.4648135412646471
13.7,5.451584088248279,0.38988496081607216,0.09273529748124236,0.46404029759688253
13.8,5.6419155087527795,0.3901781740230446,0.09460916019923234,0.46318682507060793
13.9,5.834753921856034,0.3905259531939051,0.09653003336026003,0.4622524628373368
14.0,6.030588868379103,0.3909284068128618,0.09850263335419171,0.46123632331351205
14.1,6.229979905638118,0.39138581290040697,0.10053241081649474,0.46013725777302833
14.2,6.433570432710371,0.3918986435136401,0.10262568825932192,0.4589538148397348
14.3,6.642104856134364,0.3924675944006535,0.10478983069166034,0.4576841901306719
14.4,6.856450176132581,0.39309362118724117,0.10703345802899987,0.45632616464975445
14.5,7.0776232252364695,0.3937779837391533,0.1093667111136202,0.45487702905941796
14.6,7.306825428812244,0.39452230121458526,0.11180158949855508,0.45333348942694135
14.7,7.545487534025323,0.3953286208789605,0.11435238358587871,0.4516915490103874
14.8,7.795327570436511,0.3961995047799155,0.11703623228458036,0.44994635879323197
14.9,8.058427037015884,0.397138139879256,0.1198738472382702,0.44809202669703146
15.0,8.33733216312124,0.39814847978035617,0.12289046765738078,0.44612137079256015
15.1,8.63519089181606,0.3992354301574658,0.1261171421049611,0.44402559444871686
15.2,8.95593947768848,0.4004050928987283,0.12959246056971652,0.4417938555933371
15.3,9.304559262236577,0.4016650892724818,0.13336490191278336,0.43941269191390664
15.4,9.687447639560967,0.4030250095804199,0.13749619525718043,0.4368652133840158
15.5,10.112942803594391,0.4044970237626256,0.14206599407762147,0.43412999309639616
15.6,10.59210087992568,0.4060967502087382,0.14717872952119115,0.43117946912896266
15.7,11.13987757854312,0.40784451854478776,0.15297380546923114,0.42797758453744544
15.8,11.776953346281031,0.4097672342394806,0.1596410630468927,0.4244762389105047
15.9,12.532660848219294,0.411901235939055,0.1674450595248018,0.42060973367250165
16.0,13.44985842602453,0.41429682990715067,0.17676444227987922,0.41628573215605513
16.1,14.593353774327362,0.41702576317626017,0.18815804602775044,0.41136992007271667
16.2,16.065158327053474,0.4201941411069669,0.20248056630006706,0.4056586152899107
16.3,18.03351076333488,0.4239659786571078,0.22109410661415999,0.3988271859271128
16.4,20.790991775226967,0.4286087846663868,0.24627250634929865,0.3903282163681323
16.5,24.875786035620447,0.4345874165849626,0.28200036428217895,0.37918978411393545
16.6,31.32215116618328,0.44276543240890753,0.3355145945927191,0.3636978127098901
16.7,42.06522186067886,0.4548137344895192,0.4194905290484001,0.34161411762236915
16.8,59.588371291768354,0.47368250828618713,0.5489774821231141,0.31342981753712806
16.9,81.10000631037072,0.5022088462104564,0.7114160802465825,0.28432905918410195
17.0,93.84805158723363,0.5377900403790463,0.8457548148096108,0.2574086006910891
17.1,95.69794643228059,0.5735989692043297,0.9224657157206697,0.23298936390010594
17.2,93.13029755375072,0.606029719289715,0.9599349501655066,0.21089634173272853
17.3,88.99564593440365,0.634357599490008,0.977512082374026,0.19092538438501033
17.4,84.13565310996064,0.6586946942867198,0.985435173896033,0.17288906791938433
17.5,78.92551507732777,0.6793622324437925,0.9884248951070147,0.15662217562311595
17.6,73.59018942490185,0.6967330744181037,0.9885296399629274,0.14198261839996634
17.7,68.27093986352472,0.711174928985742,0.9865236407162156,0.1288518851788174
17.8,63.05198411128815,0.7230256186195736,0.9825355136102751,0.11713542479343117
17.9,57.97785310888098,0.7325834445903631,0.9763200510955083,0.10676267346907617
18.0,53.06587078437159,0.7401054520526086,0.9673693152626942,0.0976861164553505
18.1,48.314266170687894,0.7458095300736284,0.9549516649834237,0.08987856456306616
18.2,43.705670435808926,0.7498777593440012,0.938117614545101,0.08332801928186222
18.3,39.205609620424916,0.7524591767259272,0.9156851780712685,0.07803058027434531
18.4,34.756108000556566,0.7536706031795162,0.8861976063745819,0.07398385931771054
18.5,30.265869799070128,0.7535947930326846,0.8478294013893339,0.07118503412787935
18.6,25.600894480838132,0.7522762896523039,0.798213963336787,0.0696370231206816
18.7,20.58515487630063,0.7497175486414315,0.7342191851390872,0.0693634748694843
18.8,15.038327489797243,0.7458824738121602,0.6519307066738631,0.07043189135418645
18.9,8.913974809316702,0.7407230241807502,0.5478262456741854,0.07298415300660631
19.0,2.5940511418964207,0.7342494898299103,0.4233562077838991,0.07724963250237642
19.1,-2.926803372831771,0.7266308921013558,0.292900229633894,0.08342709234126058
19.2,-6.677638064149233,0.7182206171689718,0.18196287834005986,0.09137094795423187
19.3,-8.65128981964686,0.7094195646309744,0.10635163822212547,0.10050188082680951
19.4,-9.508903643184597,0.700517011074399,0.06245945419119006,0.11018957997701949
19.5,-9.82638384187005,0.6916652772929093,0.03913080331769086,0.12003497958361388
19.6,-9.908814733013745,0.6829315544914745,0.027254589036369407,0.12984609568793593
19.7,-9.890506575064617,0.6743429931194724,0.021352732991365492,0.13954063467301134
19.8,-9.827390303107775,0.6659097944632976,0.0184862985238903,0.149084697058894
19.9,-9.742724131613375,0.6576351614131892,0.017148245889806856,0.15846463721221787
20.0,-9.646369405559255,0.6495193877417879,0.016579685547730347,0.1676752838418241
20.1,-9.54261807484906,0.6415615419406081,0.01640112174370287,0.17671508197699146
20.2,-9.433388625094386,0.6337601751218318,0.016423197041744452,0.18558406083536605
20.3,-9.319559534470239,0.6261136267797711,0.01655145354476257,0.19428296230104408
20.4,-9.201541237553306,0.6186201605391041,0.01673877528259945,0.2028128564502365
20.5,-9.079528885904805,0.6112780258842763,0.016961696321250778,0.21117496712090167
20.6,-8.95361760414833,0.6040854867090956,0.01720859476275457,0.21937059063366612
20.7,-8.823856566585878,0.597040834446084,0.017473800443121558,0.22740105723891213
20.8,-8.690275238571383,0.5901423938806845,0.017754646135373458,0.2352677125317073
20.9,-8.552896543835805,0.5833885253751621,0.018049987439745466,0.24297190846708877
21.0,-8.411743578886094,0.5767776252053197,0.018359456338769255,0.2505149992431201
21.1,-8.26684323181356,0.5703081249596641,0.018683083422760288,0.25789833948932867
21.2,-8.118228228470599,0.5639784904423927,0.019021106525075902,0.2651232835782344
21.3,-7.96593811954715,0.5577872201603771,0.019373870099245176,0.27219118576677953
21.4,-7.810020032176139,0.5517328437674287,0.01974177575140859,0.2791034003080734
21.5,-7.6505290033377555,0.5458139203162841,0.02012525494036958,0.28586128183457804
21.6,-7.487528099708155,0.5400290363996786,0.020524753164392562,0.2924661858170355
21.7,-7.321088524393351,0.5343768043060887,0.020940722401794707,0.29891946884489207
21.8,-7.151289594223176,0.5288558601116184,0.021373616097630672,0.3052224888984124
21.9,-6.978218627473343,0.523464861728619,0.021823885434031725,0.31137660557709046
22.0,-6.80197077129633,0.5182024869326943,0.022291976416810876,0.31738318025260204
22.1,-6.622648779151465,0.5130674313804532,0.022778327502181915,0.3232435761397212
22.2,-6.44036274876416,0.508058406634199,0.02328336771298259,0.32895915827372185
22.3,-6.255229798207813,0.5031741381790652,0.023807514565134087,0.3345312934415503
22.4,-6.067373693929268,0.4984133634493055,0.024351172008262208,0.3399613500565038
22.5,-5.8769244343844615,0.4937748298733833,0.024914728392406767,0.3452506979813063
22.6,-5.684017791250817,0.4892572929463259,0.025498554451946005,0.3504007083080967
22.7,-5.488794810549278,0.4848595143382885,0.026103001310116346,0.35541275310377407
22.8,-5.291401276391504,0.48058026004873733,0.0267283985158041,0.3602882051288242
22.9,-5.091987140443543,0.47641829861606666,0.027375052130159953,0.3650284375372479
23.0,-4.890705920555087,0.4723723993927925,0.02804324288475313,0.3696348235645249
23.1,-4.687714072335555,0.4684413308967174,0.028733224435690662,0.3741087362096979
23.2,-4.483170337758293,0.46462385924858496,0.029445221739440617,0.3784515479166911
23.3,-4.2772350751359625,0.4609187467067649,0.0301794295758867,0.38266463025887076
23.4,-4.070069575025208,0.4573247503093905,0.030936011242148537,0.38674935362966745
23.5,-3.861835366773028,0.4538406206341334,0.03171509743618576,0.39070708694079864
23.6,-3.6526935204846454,0.4504651006854666,0.032516785340323436,0.3945391973282618
23.7,-3.4428039489594235,0.447196924917372,0.033341137938181976,0.3982470498673752
23.8,-3.2323247120660294,0.44403481839097114,0.03418818375963629,0.4018320073076302
23.9,-3.021411336688198,0.44097749609478404,0.035057916878523464,0.4052954297933948
24.0,-2.810216153618459,0.43802366242677493,0.035950297153698234,0.4086386745789148
24.1,-2.598887652449454,0.43517201083948626,0.036865250644689,0.4118630957370429
24.2,-2.38756985735599,0.4324212236596061,0.03780266985343561,0.4149700438463669
24.3,-2.1764017286511854,0.42976997204412454,0.038762415374813626,0.41796086570941837
24.4,-1.9655166131841522,0.42721691609853507,0.039744319539991704,0.4208369040564509
24.5,-1.7550417359699446,0.42476070525846465,0.04074818667041894,0.42359949708219624
24.6,-1.5450976586702188,0.42239997883405556,0.04177378932617543,0.4262499779631619
24.7,-1.3357979322445341,0.4201333664790538,0.042820884954455476,0.42878967465838297
24.8,-1.127248633113573,0.41795948921013043,0.04388920587153495,0.4312199091098398
24.9,-0.9195480074969722,0.4158769603163793,0.04497846530501646,0.43354199676612476
25.0,-0.712786222877655,0.4138843864500728,0.04608836574554183,0.43575724598140925
25.1,-0.5070450847927361,0.41198036894348306,0.04721859906199172,0.4378669572267005
25.2,-0.3023978076867987,0.41016350521191086,0.048368849314837335,0.43987242228909407
25.3,-0.09890886107500212,0.4084323902720936,0.04953879821154183,0.44177492339729263
