t,V,N,m,h
0.0,0.0,0.3176769140606974,0.05293248525724958,0.5961207535084603
0.1,0.94550165762664,0.32672665871241763,0.041403301995877544,0.5999127327765101
0.2,1.845233079954216,0.3129009243050508,0.05909461001244336,0.5644717784728157
0.3,2.811108814744349,0.2856276563874466,0.06246348531951445,0.5879689496953886
0.4,3.9336258869061917,0.2772438332812685,0.07684733004460648,0.5805178159809451
0.5,5.14334728331218,0.2574807928555966,0.0781073085935349,0.5957060906252997
0.6,6.6275204914334385,0.22737916648578127,0.09523022473246678,0.5989964052990849
0.7,8.135564720914529,0.2522175348394188,0.10350151930514549,0.6059648973528295
0.8,10.215936029674562,0.25653539719173474,0.13009698481207865,0.5789642234761219
0.9,12.159560522357717,0.2726062507542436,0.13272206601463374,0.5734885923886741
1.0,14.420249120699014,0.28293014504819086,0.14774431008103978,0.5901371035827356
1.1,17.12053993148715,0.2896493709589404,0.1684065925049023,0.5955027002667983
1.2,21.392272806181264,0.31126039374360026,0.20305623361076774,0.5813243453298834
1.3,28.31383998584978,0.3276104557966157,0.26195611041272737,0.575945326899366
1.4,39.657858721015,0.33720541558062156,0.3332403305758175,0.5446284926089764
1.5,63.019006486867596,0.3659684119378873,0.48631091036216373,0.5203893795230299
1.6,96.70928937936254,0.39192662591571975,0.7149705088925985,0.4767634081744498
1.7,108.51799418508695,0.4370247410033452,0.8784752965767896,0.40304364862253445
1.8,109.5478880335181,0.4633808446348074,0.9401280646662478,0.3849249603070931
1.9,106.40599885247211,0.524323165281823,0.9720412379857705,0.33857605326198786
2.0,101.67022993920136,0.5833197868797289,0.9798430323574758,0.2783916049075262
2.1,96.37629667108556,0.6033356110572251,0.9877476746092874,0.24587992333727726
2.2,92.8093798984386,0.6321717412124852,0.9863064873447671,0.22050250873077204
2.3,90.15339661537382,0.6394792811499102,0.9743549366220603,0.21153757988096578
2.4,84.09170529167002,0.6628333948173586,0.9880375296704048,0.16539031669762563
2.5,76.99319509295422,0.6778956526083816,0.9903752525098449,0.13411681261127006
2.6,70.22198969550277,0.7065007813128253,0.970236370233549,0.14524000947326324
2.7,66.13193443337249,0.7309305928546735,0.9772517855165604,0.14381699104353515
2.8,61.651391313230235,0.7362846161795651,0.9801615787212128,0.12178631442751246
2.9,54.94089160672744,0.7656694715485883,0.9610131338208279,0.11413834576443611
3.0,39.42178212791105,0.7912769949296596,0.9615860726751889,0.06790833992776209
3.1,38.92488004041836,0.7810451114693763,0.9211797788751536,0.09637938282871751
3.2,35.57559136424821,0.8079259218036012,0.8909227174990073,0.09847082773526238
3.3,36.137949185569816,0.802432236596548,0.8886647702132485,0.11026931494941321
3.4,36.32784338047769,0.7978205006367678,0.8825873245350323,0.10625257618749014
3.5,32.78163794211464,0.820808215625432,0.8649817084603686,0.11101291799892522
3.6,30.93119148204037,0.800016972566072,0.8539437952099096,0.08418482566189789
3.7,19.651452939814956,0.798433457060359,0.8019787439931314,0.05196475583148783
3.8,12.679558119779106,0.7961781037751879,0.6981747587794355,0.06949852889609599
3.9,3.7216766475728162,0.8000263437010547,0.5606369157691568,0.054433901892721355
4.0,-3.479062787687337,0.7786798684372557,0.3741078301008614,0.05479265730084923
4.1,-7.409697216062742,0.7644159060121339,0.24682935987473378,0.07492197342165129
4.2,-9.397058520447375,0.7634166379326804,0.12894844054779547,0.08521722791050766
4.3,-10.242172293811961,0.767731454332984,0.08367661969940181,0.10567740385793925
4.4,-10.512505916988003,0.7596571522046865,0.05136138342150671,0.10667438398950069
4.5,-10.737524871679579,0.811439982148245,0.04828513098781749,0.1387614506861102
4.6,-10.855519342855397,0.7893538359768028,0.033969328029657485,0.14507483344963246
4.7,-10.827491723630015,0.7821523178450424,0.03839021968848889,0.16628029484313006
4.8,-10.819095764052856,0.79290561728073,0.01832324607770393,0.16262195040080588
4.9,-10.835515099429582,0.7823010994933703,0.03538680271358457,0.16054911538284974
5.0,-10.757329595796097,0.7720535993273172,0.030521367930160834,0.1723417340106083
5.1,-10.677212535152337,0.7548931647964823,-0.00245790727956023,0.19004501738907137
5.2,-10.574326066662934,0.7363566883090342,-0.01750245303348691,0.2250970108497958
5.3,-10.474769500798057,0.7317569781811774,0.009717204750271912,0.2088130578760805
5.4,-10.400225974534703,0.7150208737660964,0.02480380538318188,0.2206272660100674
5.5,-10.136932058383996,0.67711622258744,0.020774132241207263,0.2365701568413459
5.6,-9.986904010759293,0.6767387534092152,0.01054308390992965,0.2620999716113049
5.7,-9.866383541184197,0.667405488969194,0.0020186988958674932,0.27043582225938906
5.8,-9.780040443843024,0.651318238368024,-0.005401019954182755,0.25291838522185156
5.9,-9.65800034912314,0.6478079461373782,0.0007272329978442525,0.2451925851408274
6.0,-9.536851435266,0.6373772806710234,0.0021242836037157565,0.2656261153337279
6.1,-9.35299861673426,0.613595371722023,-0.010236823460899297,0.28998471376291146
6.2,-9.14330643337677,0.6107129504709641,0.00681934245350087,0.3014390598967171
6.3,-8.93631112264916,0.6005351324737617,0.041522202435271174,0.31665647862399987
6.4,-8.665188169044209,0.5658021673356749,0.032705268520138046,0.33152901767769644
6.5,-8.447055008001403,0.5771279567690359,0.04704716440843994,0.34007699863188756
6.6,-8.129583595151937,0.5535806999316947,0.024709682404320737,0.3473507115679074
6.7,-7.914520194419572,0.5557802775014559,0.025832971221434704,0.3225013037198934
6.8,-7.78392036906004,0.5452068143059214,0.019435800991407032,0.32795250500291695
6.9,-7.601618841330486,0.5570688317976391,0.01976532777730107,0.3304944714225754
7.0,-7.650226975763932,0.5772452884994467,0.025918621863373986,0.3238474964889217
7.1,-7.931536162887217,0.5931499987884477,0.01702872075503442,0.2990429706143667
7.2,-8.071414252925509,0.5884530419738275,0.014164422795589741,0.2898167771864632
7.3,-8.108021706592137,0.5752283017452935,0.0035445269691230285,0.2941628616162118
7.4,-8.014254655693065,0.5597643698980688,0.012375184023792321,0.28599080399148946
