t,m1,p1,m2,p2,m3,p3
0.0,0.2,0.1,0.3,0.1,0.4,0.5
0.1,18.520234487941728,0.23091002875317831,27.789325032431805,0.34321055533987466,28.573194416885407,0.810189797837337
0.2,29.873391955693744,0.7508987272510148,47.87671105836687,1.080127233397028,44.3877229922769,1.5615863567438446
0.3,34.239601181460806,1.3578498401931247,57.43393408206897,2.0524711955410155,50.35443890436937,2.431512064067168
0.4,34.27593891331105,2.080212623421692,59.959090917811196,3.1959676290290715,50.60085499963567,3.371517669443715
0.5,31.569079880843308,2.6685989055695183,58.3150118360755,4.317732368115564,48.536655643656715,4.219331711769839
0.6,28.84631453206521,3.1650075726404627,55.892841461253354,5.4018049991779336,46.23977566931194,5.0392942786769375
0.7,26.478663284127727,3.5679503595704385,51.98484095329956,6.375359902125467,43.5606617035847,5.8370244415296275
0.8,24.450171244424478,3.9946827908725395,49.522375625749895,7.294498161704553,40.15594131197114,6.548978290968064
0.9,21.93204506182987,4.377765206646604,45.830268058095164,8.09161515603232,37.257914233244655,7.17047537138423
1.0,18.353456189619273,4.712742732257039,42.7568490931298,8.809762780713944,32.76298082202693,7.731321801289294
1.1,18.339367479672063,4.979563743977015,39.736002736694985,9.470230227495648,30.079415555145204,8.205404463067595
1.2,16.78523234170806,5.240401568111485,38.45451389325821,10.047937171966437,27.477020822925276,8.621204828114177
1.3,16.367262800730295,5.448030226915476,36.40103629442473,10.579982888561846,26.471299936734134,8.98753528556181
1.4,13.262941542025487,5.6733436642220285,33.55377131613343,11.02537140038579,24.50279189386248,9.339913900358647
1.5,11.701647519060657,5.756918847613719,29.432195219342034,11.457463685887191,23.316521436869294,9.628781915153683
1.6,10.426469513854215,5.88195465733835,26.69729083758255,11.806905871541257,20.606517731784862,9.812515244305603
1.7,9.788440973630347,5.910489031089236,25.645042670777702,12.091285394502506,19.873346131833653,10.059187466108698
1.8,10.169929772691983,5.964898391661744,23.160325936185963,12.317377176099615,19.631238553569474,10.243866815448781
1.9,10.701961267529065,6.076916905443435,21.472359650010606,12.534909803220566,18.330859280021276,10.42188185237363
2.0,8.062572441265635,6.132794613294462,19.14775360813088,12.67491933088095,16.204787495697804,10.538387129543617
2.1,6.584880980562005,6.104508140563792,18.837420976852474,12.770600926409813,16.58574919014602,10.691026846718945
2.2,6.356048723265577,6.0731214296523,17.059439481211164,12.842998058784625,14.951338705854418,10.776492965067582
2.3,5.699169536616394,6.087197385201899,14.357447174715409,12.86424233006378,13.910208564219053,10.908123711068452
2.4,5.886729703315352,6.0757352730864636,14.805273140991751,12.906134829098404,12.912809865381393,11.001995785076298
2.5,6.072603136221132,6.07760046299144,14.223671905754264,12.910806298102901,11.963995908819072,11.003535301817358
2.6,5.180607649811269,6.0711432768803855,12.591308423301307,12.922484827299979,11.309994012666834,11.02258582718558
2.7,3.265590635312595,5.956268392975373,10.158843742027283,12.846990724634257,10.505360306678424,10.979580199796388
2.8,4.222819369460518,5.892761386084051,8.493895448686569,12.75353178555426,10.816229786316137,10.968355847955202
2.9,3.8744878142856325,5.908833466215465,8.611505439183054,12.659931357801819,11.079539130564633,10.975624924286745
3.0,4.478167972825876,5.850848837405717,8.64173960428634,12.551947341400961,8.945469252767039,10.984507812748172
3.1,5.274453186284541,5.853018332695369,7.922468231439212,12.461005989750095,7.579645051924316,10.935484722409177
3.2,4.6814476594323855,5.7506172238716236,6.443168366220781,12.321456234104065,7.333054750410161,10.891040758948678
3.3,3.8622795376720367,5.760331295889456,6.749265938089999,12.197014683721454,6.786436376133332,10.794129752112033
