t,m1,p1,m2,p2,m3,p3
7.2,4.815825635184422,6.171616897134464,3.096913683521193,7.299324874053193,7.3964642800977725,7.157650349634222
7.3,3.71474200528252,6.191520572444067,2.260541070783609,7.196506976249613,6.07163813231674,7.135868488499785
7.4,3.761310617931592,6.168631596797368,3.0892659456675147,7.130374135288826,5.833034700556735,7.107355707473004
7.5,5.130846644093319,6.189706179587324,4.201957370616333,7.0492339567063755,7.535791196993712,7.097135302773528
7.6,3.99452552494506,6.175437917063276,6.108264920774908,7.015837007231267,8.584923334622456,7.1387220890377305
7.7,4.676215095569204,6.122160418561051,7.117428036327481,6.942907272847118,7.572935654226716,7.150441891690235
7.8,3.437719485971646,6.126043052506698,5.449219853198124,6.938931184780481,8.317922224602606,7.184662531861366
7.9,3.7124423551590477,6.0801839169726,4.886082837193415,6.9270222782331645,8.470770348193579,7.21619015578444
8.0,3.9772512900226733,6.025780150228576,6.546247273627059,6.964801604967453,6.781947300362218,7.194731451145374
8.1,3.560443290110796,5.996655138920944,6.625040500048807,6.924711669431347,6.718862030950023,7.194713471720235
8.2,4.716896928789451,5.955319776789532,7.8170561516665185,6.891191193471034,6.568958462725533,7.167393698761454
8.3,5.021259387600734,5.959138495225517,7.572915452392515,6.870773623210847,6.269099324065967,7.14939573329884
8.4,3.990896441941799,5.944485567306537,8.794214885890602,6.847797115174482,6.1925530814796526,7.125703516194576
8.5,3.772185921535731,5.892849648376114,8.315935176782357,6.8912109348917845,6.781099992353961,7.102165114499809
8.6,5.299281316228332,5.963155501046485,7.666571878163047,6.936483832414638,6.259531281465589,7.08491792427147
8.7,5.5654020091806,5.920591519143367,7.864775172056244,6.913468611584452,6.792040173583234,7.042413479550797
8.8,6.437760228160452,5.911054412263697,8.02988884348607,6.908267179276428,7.146504657343887,7.0087604619175705
8.9,6.5049749586094645,5.922302574927752,6.987378895745012,6.951051768070444,7.314274958611634,7.032959412813929
9.0,6.15115274826664,5.899637866964159,6.582787323361499,6.950625215779771,6.320060716820328,7.059161538502792
9.1,5.656873890226229,5.955171886931633,6.440529260625657,6.954385436248205,7.143389507326871,7.041468738309072
9.2,6.024402827547987,5.892003057996443,5.475773925692506,6.935284128818396,6.258365255958075,7.0105607170331545
9.3,5.368683782572069,5.867776602511596,4.205198447499099,6.84905355409134,7.178246665450558,7.015551748003872
9.4,5.875682454784492,5.881805699031733,2.9443902179068027,6.785534626712835,6.54699400408679,6.991423136218788
9.5,7.070012812043294,5.915864210721946,4.628583072792871,6.768248779472425,6.670974389810116,6.998446237579659
9.6,7.940176330033149,5.9252964392924365,4.509617049091902,6.701147552642277,7.413353320501122,6.992694256116472
9.7,7.316531739991322,5.954111463626063,4.924293575494519,6.632084825159761,6.220460244947361,6.960630041796438
9.8,6.922097372301279,5.989835099666031,5.6151058967319125,6.584057696289643,5.277113024515246,6.951140434812089
9.9,6.903230719409976,6.010981436713775,7.841930089439469,6.619245823256347,5.303151597571708,6.950326011359011
10.0,6.32964842598207,6.014021501388808,8.326248298301254,6.6407705319212695,5.879003191453021,6.876563356233374
10.1,5.1138505303746085,5.96545439646008,9.263487150519444,6.653883396013476,5.382623200782158,6.8860634324511265
10.2,3.901884234630629,5.951729767687091,8.052185979850389,6.725689868308869,6.818983406525903,6.8675474631604745
10.3,3.0293890340433482,5.891813537387601,8.927160487276089,6.7948102329142595,7.7134575965704935,6.851275698781735
10.4,3.3588750913160026,5.841526407551991,8.947608063462905,6.84619493058811,8.234562296512163,6.903193888922052
10.5,4.035949463723557,5.773325692476668,8.948268992163646,6.877867013724556,9.657814000684413,6.883053225401323
10.6,4.671415138642363,5.770774389198002,7.664242482818547,6.941538662144624,11.614862030488862,6.973769056265849
10.7,4.505415088453955,5.68530201619639,8.05436916809938,6.938084995792667,10.01889362404476,7.032178047762801
10.8,4.9687475909457115,5.62055009333576,8.529079241548494,6.96784255787991,10.316306285893662,7.023679405112369
10.9,6.830370371339028,5.60198695699888,7.687157681729157,6.99040651342849,10.157391815910186,7.121253863328849
11.0,6.341838261823057,5.617413747844318,7.374662588731125,6.99980306139267,8.038622384354438,7.204981937229563
11.1,5.883974684128631,5.641458159291211,8.67607051955876,7.047047038387502,10.402051568867257,7.2308197810224675
11.2,3.9804549828224705,5.632180819060554,8.281207394984538,7.049494130462895,9.268977370570346,7.298202526072889
11.3,3.9474762117578255,5.58589562838206,7.956820317462417,7.0799159733346855,7.979944856208018,7.2849166100334
11.4,3.4987110811569053,5.579151053882902,8.066946645261055,7.18849245804371,8.008201304720822,7.30256183875936
11.5,3.4175990660796063,5.540468862920394,8.650457103816036,7.214552736156878,7.807866337475399,7.280775744572069
11.6,3.4858768703545127,5.505386955451977,8.748140536058969,7.262090967302454,6.466757150030978,7.316454669258062
11.7,1.9496879725282805,5.515769882701384,9.31957745846617,7.3178529810404545,6.938204189816229,7.266419469727367
11.8,2.8829009356585416,5.462235496392591,9.584177785596955,7.400912958530981,7.085496188555945,7.304437950470323
11.9,2.8213945085947807,5.375615831947231,9.58961030839563,7.428962308514982,8.038093827269561,7.38988420127773
12.0,2.7763800172389637,5.328261238707068,11.260127725615309,7.480737620830208,7.260579670076148,7.391336051482508
12.1,2.5823843109971234,5.286527288772085,10.07650405040137,7.543302964707603,6.24364410526762,7.427471850100801
12.2,1.8307627499005017,5.208810531090255,9.47470304706199,7.587034889946028,7.146163195914603,7.3971912253647565
12.3,1.979757992440079,5.132089714314151,9.515307174912225,7.644695355199455,5.941066651249658,7.382537464040877
12.4,2.7474067886639957,5.1120947246618655,8.445028462711212,7.71990002626464,5.123883348376528,7.277070504126776
12.5,2.240771423454027,5.050195538570119,8.8358643742057,7.775394405533167,4.765645365298654,7.28026202856566
12.6,1.5204448962754422,5.031806196620729,8.012734792412346,7.807177200118107,5.111571297319701,7.1913185531326995
12.7,2.336699151374617,4.961006208931528,8.401697300147296,7.884926021611229,3.8984703434273045,7.168296073613237
12.8,3.6183738139344332,4.947068220137766,7.893147816174828,7.845010255350448,3.3318408857452204,7.020782242421455
12.9,2.6692824016047045,4.955757477792933,7.219482181527399,7.82929290276905,1.6799470926736209,6.9352304780766785
13.0,2.9937350220224954,4.894558991880736,7.004521025841966,7.766889257027741,2.5283233408514727,6.728111719110211
13.1,3.8410779780203774,4.881324700309995,8.047005689360942,7.774762397669964,4.610232313956872,6.703544148352316
13.2,3.6952323310323956,4.882236169859817,8.417418235576708,7.769561517549527,6.245547142923095,6.6803025417800646
13.3,2.831552526038627,4.892764292465521,8.711959852623346,7.7340730636224935,5.027754997228862,6.668694320840982
13.4,3.121000750174412,4.834731087736869,8.036282067574232,7.772446586176132,4.742543956638052,6.663757439248707
13.5,5.4478083232863455,4.861968480549105,8.724992947930545,7.7830989703937155,6.513096146820134,6.620241595767241
13.6,7.454207934285514,4.859941939503647,7.541330063695336,7.7994403526623985,4.39680032357716,6.508972729554711
13.7,8.305521213464388,4.949696243590139,8.324801769181319,7.809617436948299,5.224508539156258,6.47139576494839
13.8,8.580277991478596,5.0154125745752784,9.668936489289022,7.812046579330581,5.946440975280656,6.4192692227678645
13.9,10.058971822214748,5.073520673288358,10.383197788176519,7.853719156359849,7.6912041340238275,6.427853450492316
14.0,9.61687347373367,5.149471661651321,11.193581500440988,7.961288999916144,5.96615598084649,6.445629440871958
14.1,9.650994159285366,5.25798646090024,11.018932620935573,7.9971272148941654,5.974243992843353,6.433746352613446
14.2,8.090247573603536,5.389453692825934,11.658445064758904,8.049626893541383,6.453165025913029,6.435029232315322
14.3,7.363784941660545,5.350210182050678,12.908864364353265,8.111769934433928,4.352327399998588,6.438557039661085
14.4,7.741778296048252,5.452522339651146,12.785809922416703,8.224830267516586,4.134081194179844,6.396204642998323
14.5,6.350020564627041,5.504016836041189,13.158072114533322,8.306038459823395,5.7074973638966595,6.383024599975812
14.6,4.960390100212391,5.497702308037807,13.347218107372026,8.480563070182765,7.177837234315423,6.4148787507643705
14.7,4.543698975322606,5.485918274874295,12.03291493190597,8.51279781791124,6.89857861733958,6.438472503349071
14.8,4.802561758994588,5.456740375098003,11.040560620360983,8.609130462393361,6.29682445005495,6.465094665424582
14.9,5.0244032415094235,5.457420450550804,11.284317715869886,8.645554424972675,7.528823460097475,6.443315195515499
15.0,4.975702620635431,5.436814559216282,12.234747835107461,8.7189680601364,7.913401867218779,6.511964009037881
15.1,5.086942765986902,5.41250303898781,12.21730620919485,8.813253833728156,8.27204816927431,6.536411430925189
15.2,5.788784869345836,5.383690358581663,11.512754613006226,8.888452900666872,9.31989497430747,6.647041589732066
15.3,6.250934300153006,5.383928110022198,11.19436442546448,8.926704864717747,9.714481495055173,6.742866115426294
15.4,6.66336360393851,5.355297598583378,9.251625897475325,8.99138717844161,9.7414573656065,6.7529788430809905
15.5,6.777568790955707,5.430682694386334,8.840591521426648,9.016244379087846,10.942639803364361,6.797631457079761
15.6,7.2439528044146515,5.433223080754358,11.061831597137537,9.047222321340104,10.774766148709574,6.886829323290576
15.7,7.464050969669416,5.365504712512112,11.527853732920104,9.117908354293721,10.982307905481056,6.883216625244056
15.8,7.215473785925458,5.367836191895656,12.354052182224711,9.21127350737915,10.796252167618801,6.953691770230593
15.9,6.929983205330366,5.3647319500485615,12.514449768742518,9.241058423181714,9.991087680125144,7.013005841173595
16.0,6.742588611016442,5.382956057810676,12.007635907534683,9.274836892987876,10.379766592197138,7.04188373248457
16.1,4.9236549637981755,5.358236983809755,12.830022715610006,9.362878089079494,10.328532491240022,7.171885931355002
16.2,3.9589091972026207,5.3553160241754565,11.23301264995857,9.382302040911348,9.678611646255183,7.256093464984482
16.3,4.185032214225012,5.296270177672916,12.276923490953626,9.414282327133737,8.873438949956773,7.276587007607557
16.4,6.096178479964838,5.276844717960042,10.605874023446322,9.407511050272763,7.792311933970246,7.307792699707377
16.5,5.813931933123437,5.275941882699958,11.054684101407236,9.468638594739248,7.1247792912045655,7.254907390692551
16.6,4.683038085403834,5.297898201859598,11.488434552360927,9.461770018517102,5.178251209386741,7.252360110137844
16.7,3.5835740820579574,5.260975893523995,11.940751799298136,9.49111968420903,4.342895380877164,7.194200251308926
16.8,4.775124443965363,5.265618771001705,11.334481191241865,9.525224272670116,5.24245027480722,7.122253330167487
16.9,4.625718193902198,5.294326735578921,11.266227368062646,9.563151425869778,7.13910982700942,7.133086808378483
17.0,4.320186055902818,5.265933293831132,11.832824934554615,9.545199448976673,5.851096086184055,7.145992544096107
17.1,4.84960736605539,5.309584355634174,12.562429949036625,9.577641523392419,4.44146292856495,7.12446171743878
17.2,4.715008831273455,5.279023212627577,12.267514972547223,9.642604863367856,4.498826767303645,7.097460157094569
17.3,4.697326572180263,5.283408608344949,13.113963756978054,9.71410044985606,4.198490549441596,7.04158481545767
17.4,4.645296471201604,5.279877962873422,13.075187961231515,9.74719053789131,4.829574506199408,6.959684233437669
17.5,4.905669554405036,5.273654396988963,13.034316668365564,9.808182437036038,4.490265074478448,6.910697952666172
17.6,4.714420229022076,5.2533108644499755,10.880086967826967,9.822935761067502,4.342688319073664,6.844018929789317
17.7,4.401747925843402,5.263113710754109,9.775828498255798,9.799740886143386,4.160762072518449,6.82528609812765
17.8,5.233059915822302,5.237740010574687,10.065121152990754,9.866535350569084,3.425216136728645,6.743931707581216
17.9,6.102836874929236,5.289872155014011,9.66645680953584,9.939531605574212,2.7718592490205944,6.753582648246694
18.0,4.819391025165342,5.2919441449313185,10.210115730868692,9.937508891126384,3.963590678944353,6.7534256935742025
18.1,4.969015308491925,5.292146165474891,8.657356186748071,9.977032166398224,4.181099119720453,6.707254071687307
18.2,4.809831315563217,5.34303795137667,9.740193247579166,9.912028944293725,3.8233014691913523,6.642959367097315
18.3,4.763443122877026,5.281328644270505,9.89935972057714,9.865591151264027,2.977802841187848,6.573097776084138
18.4,5.955572013328343,5.344418917513971,9.595093628874535,9.874989695570665,3.478827837925185,6.5231115170539296
18.5,6.138696043231229,5.3868508205047645,9.860889353516985,9.843652183870935,3.6053978983668435,6.440126152194426
18.6,6.527095030813521,5.430657291996392,10.346951372802726,9.863802877543518,3.4800030046165342,6.3995492285059745
18.7,7.812289652077469,5.503948969307433,8.402281836601253,9.845857307327933,4.002289696448389,6.328922265460796
18.8,9.540846296072171,5.560949898950205,8.970784888608394,9.864575892990999,3.2384498924224814,6.279724382058035
18.9,11.000338908084833,5.638321990686321,9.303679675865142,9.897102310281273,1.8390745716135448,6.230587517414561
19.0,12.130595576609243,5.744156914100112,10.238104913817876,9.895707182209682,1.128990315599159,6.128072599613585
19.1,10.144962280040401,5.886959615377241,8.733231841159181,9.835692377076741,1.8518012863808049,6.083038871044964
19.2,9.325544021542656,5.934801301484619,7.210650894776861,9.848722069882635,2.83489462412464,5.994549069800154
19.3,10.397823157918376,6.06057140861208,8.14494761068331,9.800814229798371,2.702775635829944,5.902812331870503
19.4,9.815742203304058,6.1167983185869454,9.072079018213856,9.790261167012682,1.933720206404983,5.792203831013744
19.5,8.165935148059688,6.197888973560934,10.443818661531003,9.76503849506814,1.980466370766429,5.778554530934208
19.6,8.342337114834825,6.2126217565812665,10.117574858177914,9.796535464931328,1.915550929299803,5.6977171781746385
19.7,9.552004534866361,6.224324262385018,8.620323481437161,9.802949788286156,0.9935276911565678,5.607870897264796
19.8,9.661702157739233,6.29191605806699,8.772596520069209,9.795274087678852,2.2510565415097727,5.591978117813352
19.9,9.315838635733543,6.36256646432758,8.836188648518382,9.787203588094341,0.8951146739393616,5.5179803663417575
20.0,8.158957281549942,6.410183079684137,10.096368246688277,9.790000215374304,2.9035949046006766,5.49735375308989
20.1,8.627868167007072,6.455578295531355,9.574209753941432,9.791662093586337,2.809837695320157,5.456420709167455
20.2,8.660190343769642,6.529191996071817,8.458897537985267,9.765303637987802,1.6953548639335225,5.377174891442565
20.3,10.064497930028075,6.567909111209586,7.581449923647901,9.736039056486334,1.0124787700078057,5.283078828471415
20.4,10.257537268338512,6.644955981421975,8.386265408092134,9.72347368604528,2.5202588602696374,5.176925323847509
20.5,10.733721578334759,6.741846846030317,9.038190028237642,9.718854962210576,1.855310894983359,5.112385049051667
20.6,8.203380245585214,6.786537807880073,8.742337998250244,9.711946738388995,1.7616263508459422,5.055887048030781
20.7,7.739399883696906,6.803288241256265,8.272394888306914,9.710179463472292,2.8683053421122437,4.983761701683006
20.8,6.856750240497954,6.7857201182936535,8.559669054484008,9.633466761221488,2.9398980921876996,4.959371743168918
20.9,7.0138894209009415,6.742933303632334,7.53423840828392,9.556253535939293,2.420416146425082,4.996151789884426
21.0,8.634687094191031,6.794342529041359,7.732148373500298,9.565134259173313,2.3641449358831523,4.942518981977215
21.1,9.17328124551005,6.79235099313953,7.096790320917066,9.497018252621109,2.318157864042754,4.862409249504025
21.2,8.04047074374063,6.787537542352527,10.072244374934678,9.53269524647418,1.8146147594855853,4.814183024991724
21.3,9.56961900120937,6.834089873901269,9.915890884407501,9.540518542717566,2.6961129057626243,4.71046816782579
21.4,10.093003334008863,6.897600138057825,10.582959547548702,9.58009928941126,3.0822721699999365,4.637418377550116
21.5,10.344333804726881,6.969181567272267,10.106313260537643,9.696959961120477,3.927505037339637,4.6612297694632545
21.6,11.462773823053794,7.067544793823263,9.816069294818485,9.766404311121072,3.8961767271335743,4.580538887141447
21.7,11.29472745853855,7.154609340627115,9.287612838856969,9.75586648352662,2.7188054373737724,4.603372008081351
21.8,11.38170905495222,7.210281295955118,7.320870047139794,9.737881799065017,3.06359433364387,4.538685712224996
21.9,12.49906842802379,7.324420544988211,7.884367091801995,9.68126168209019,2.3690491270599936,4.462247248642565
22.0,14.037875107111867,7.379992758051356,7.281409775376675,9.67487321115029,2.291230105449223,4.439321044591004
22.1,15.282067031279885,7.515865251339126,7.676026171203456,9.589483007153575,1.8467325162052695,4.382542630069658
22.2,14.417446432058405,7.671780728816771,8.137844320129163,9.591132547336393,1.737099210911229,4.295805005369402
22.3,14.228424651835837,7.807714752952745,7.11356168609839,9.564727625574175,2.4928196351602483,4.282608314445894
22.4,15.672652969045338,7.971460485466283,6.912637591951173,9.542841517663824,3.294675809344978,4.269535485953614
22.5,16.073834803853742,8.154083463968995,6.88315637014422,9.511222340754456,3.128809499971565,4.22743896725432
22.6,16.83483510635796,8.300883210825713,8.04021315832539,9.48369270443151,4.700693935091011,4.280656760785176
22.7,14.97750344501896,8.431769558822893,7.814326490273351,9.446648990047763,3.50169919370478,4.302555308405581
22.8,14.832770763642666,8.592443592633686,7.440929834608834,9.438689741272016,1.6752903911939836,4.269833462311006
22.9,15.173985565916697,8.730047116070292,6.820194509609881,9.387974142559274,1.0613595866871548,4.223705053630735
23.0,15.723597880242105,8.848916577112664,6.862072664283711,9.343167632000021,1.3078207318456525,4.121323716597682
23.1,16.507697894549334,8.960628015481497,5.439008612909341,9.314659028614116,1.5230047828757542,4.04410054977095
23.2,18.50351636546725,9.118144991887048,5.349405082119528,9.214055347888658,1.6701835899325215,4.003200304932475
23.3,18.428076121182457,9.310237078334922,5.741259172254736,9.146897568767145,0.4730899901116963,3.957187456242422
23.4,17.778267898312436,9.459294510039959,4.168168258729331,9.056122578890804,-0.24237581608374673,3.8758211375557434
23.5,17.70286990635626,9.618661410696388,3.016248749316697,8.923332543157501,-0.46763649535488166,3.822236195124105
23.6,17.489929451831276,9.77996691270959,1.3924761966163222,8.742888830671323,-0.7106097718535179,3.741134281971237
23.7,17.34719446947388,9.917267746382993,2.031092059995188,8.605327449832172,0.3822943615425232,3.6477697474486916
23.8,17.39598927862686,10.042520820263077,2.968513742964869,8.484234599364553,0.9953804808231496,3.5834823988427864
23.9,17.542953947632423,10.179854862826469,3.1944766825379856,8.369410874681403,0.8312746856612302,3.576442455101661
24.0,16.69509877228232,10.302553564139778,3.651179490656239,8.27423601664145,1.2159756200676008,3.51659428057973
24.1,16.84811707969062,10.429898985704725,4.854948284562541,8.224247312848748,1.451135507254408,3.4894949136439606
24.2,16.95042020462495,10.552679248321802,3.975764742717384,8.160451688712987,1.9989872944919598,3.449685369189151
24.3,17.394244270443135,10.677297338531877,4.527823056288442,8.06472843607082,3.739271119191498,3.476032686567808
24.4,17.533399068450258,10.80141589558022,4.563775897255044,8.003287053507556,5.126134918066835,3.531999042114659
24.5,17.066697889524658,10.981089423247797,5.084096534953525,7.995505527269022,5.313401970044667,3.6088999695063793
24.6,17.83678753668699,11.112087982302015,3.8450516120796103,7.93011570146529,4.940009597904296,3.66887641981412
24.7,17.294293866262095,11.24632271906378,3.9731859279181605,7.871342778717249,4.336108928106753,3.731501822829619
24.8,18.59326338209528,11.35980622333897,5.860073356529464,7.835974765646054,6.011066879836391,3.851987908118757
24.9,19.191886509315385,11.505872734769072,5.950958349070818,7.7643310322333665,3.8523891491865316,3.8600158481045512
25.0,17.642051368749332,11.685773666965854,5.662734033062208,7.691222310058272,3.4136465865703722,3.900223066865604
25.1,18.228481412268426,11.774173692152518,5.1315952788469525,7.614935911204049,3.2116688004763634,3.844919732279608
25.2,19.450822981215065,11.898075323009007,6.194609880143135,7.5990374778965455,3.8383844749829823,3.8405492906342373
25.3,19.648601839052933,12.038340037498713,5.965011821748799,7.602115232894852,3.767917731529499,3.8164362816268995
25.4,21.03813033514263,12.16541983950962,6.676427770262246,7.583659285610136,3.533902945178276,3.7905470905813408
25.5,18.9165322879608,12.352203299728801,7.066376589643726,7.567011152082484,4.3012473995838745,3.7551995245418026
25.6,19.48571525379794,12.517840669350612,5.17838191882644,7.531320120075983,5.910211469077812,3.8397832063975694
25.7,20.12776161840477,12.68539478511122,3.997972298684193,7.483248499138287,4.865898021440491,3.9083502753917108
25.8,20.285738092324582,12.86441778170054,3.66219578582241,7.415261791566491,6.498617029209067,3.9430860118847733
25.9,19.754120624758297,13.029456760847593,2.8152872374365807,7.347606109563026,6.240062794485032,4.021262471456583
26.0,21.08211155289255,13.147862299444808,2.285809320560566,7.20252517011979,5.270079849669138,4.100647544474973
26.1,20.8210789097537,13.325204842598405,1.3388090965172943,7.104635239844773,3.1154378028315497,4.088016988695052
26.2,20.933152872120072,13.462165178370569,1.1815610737481228,7.0136941912774144,3.8684413513031335,4.063526266218874
26.3,19.159382669637015,13.574935612889133,1.428456220456676,6.897761592275578,5.017172136938104,4.089882516499393
